@relation cluster-weka.filters.unsupervised.attribute.Remove-R1_clustered

@attribute Instance_number numeric
@attribute 0.30834 numeric
@attribute 104.94535 numeric
@attribute Cluster {cluster0,cluster1}

@data
4564,455.66841,436.18601,cluster1
4565,455.94299,727.11792,cluster0
4566,456.22549,473.91837,cluster1
4567,456.32788,725.57015,cluster0
4568,456.44916,714.49368,cluster0
4569,456.4681,851.64866,cluster0
4570,456.49976,123.37381,cluster1
4571,456.6017,180.80494,cluster1
4572,456.73652,71.39353,cluster1
4573,456.78519,758.50075,cluster0
4574,456.84043,418.20846,cluster1
4575,457.1006,135.1111,cluster1
4576,457.10385,228.41981,cluster1
4577,457.2377,752.31678,cluster0
4578,457.76361,815.09544,cluster0
4579,457.95723,398.39184,cluster1
4580,458.08758,687.83797,cluster0
4581,458.20524,928.70706,cluster0
4582,458.35793,245.34681,cluster1
4583,458.42893,332.35448,cluster1
4584,458.4382,710.71306,cluster0
4585,458.48007,746.27579,cluster0
4586,458.48954,822.48356,cluster0
4587,458.49531,897.3993,cluster0
4588,458.57493,245.57647,cluster1
4589,458.73624,782.53565,cluster0
4590,458.79042,915.12256,cluster0
4591,458.85505,319.07536,cluster1
4592,458.98118,246.30691,cluster1
4593,459.02737,809.23733,cluster0
4594,459.04311,680.14996,cluster0
4595,459.18083,386.39971,cluster1
4596,459.19967,488.45099,cluster1
4597,459.25577,593.5746,cluster0
4598,459.30423,29.47941,cluster1
4599,459.34961,554.62445,cluster0
4600,459.52888,140.87442,cluster1
4601,459.59114,538.71138,cluster0
4602,459.60297,832.87262,cluster0
4603,459.62658,440.84679,cluster1
4604,459.67003,831.11136,cluster0
4605,459.80246,137.59346,cluster1
4606,459.85144,17.95188,cluster1
4607,459.94797,605.10957,cluster0
4608,459.9555,801.97933,cluster0
4609,459.97329,144.84595,cluster1
4610,460.00023,60.48478,cluster1
4611,460.17642,776.80848,cluster0
4612,460.2845,355.10069,cluster1
4613,460.39628,546.87653,cluster0
4614,460.41006,399.29165,cluster1
4615,460.42451,729.27122,cluster0
4616,460.45542,672.40593,cluster0
4617,460.52438,915.82314,cluster0
4618,460.5441,361.97475,cluster1
4619,460.63565,67.08111,cluster1
4620,460.83662,540.7119,cluster0
4621,460.88397,678.97796,cluster0
4622,461.08447,678.6375,cluster0
4623,461.10963,257.68109,cluster1
4624,461.229,470.83979,cluster1
4625,461.40125,338.75959,cluster1
4626,461.41478,945.12942,cluster0
4627,461.58624,963.49852,cluster0
4628,461.65951,412.56824,cluster1
4629,461.6906,486.90933,cluster1
4630,461.80032,74.30896,cluster1
4631,461.9527,215.03537,cluster1
4632,461.9688,709.06002,cluster0
4633,462.04072,424.08638,cluster1
4634,462.09674,740.00137,cluster0
4635,462.11807,168.72503,cluster1
4636,462.36947,819.75352,cluster0
4637,462.41996,30.32663,cluster1
4638,462.50499,202.61775,cluster1
4639,462.80134,124.83952,cluster1
4640,462.88623,365.63747,cluster1
4641,463.18822,292.70117,cluster1
4642,463.31073,82.3804,cluster1
4643,463.47886,56.06477,cluster1
4644,463.53676,630.00503,cluster0
4645,463.63953,1.6993,cluster1
4646,463.67619,108.41904,cluster1
4647,463.78617,487.71783,cluster1
4648,464.00374,260.80226,cluster1
4649,464.03462,470.88855,cluster1
4650,464.191,361.75596,cluster1
4651,464.27128,775.33384,cluster0
4652,464.30546,853.73666,cluster0
4653,464.50359,457.06684,cluster1
4654,464.75575,291.08296,cluster1
4655,464.76461,592.10474,cluster0
4656,464.92593,110.1356,cluster1
4657,465.04986,447.31552,cluster1
4658,465.12643,564.47016,cluster0
4659,465.14755,967.58266,cluster0
4660,465.52017,838.29542,cluster0
4661,465.69758,150.07386,cluster1
4662,465.73774,626.96264,cluster0
4663,466.01615,610.35562,cluster0
4664,466.09398,465.00989,cluster1
4665,466.18654,810.35476,cluster0
4666,466.33523,377.5707,cluster1
4667,466.46423,796.9636,cluster0
4668,466.71592,684.38608,cluster0
4669,466.82119,930.22808,cluster0
4670,466.99436,714.04057,cluster0
4671,467.18462,277.05595,cluster1
4672,467.42134,674.59134,cluster0
4673,467.47145,510.09585,cluster0
4674,467.48242,463.1467,cluster1
4675,467.50894,647.77106,cluster0
4676,467.65288,242.77847,cluster1
4677,467.7295,379.94349,cluster1
4678,467.73836,914.68182,cluster0
4679,467.7538,201.85252,cluster1
4680,467.84217,305.34264,cluster1
4681,467.85184,22.1185,cluster1
4682,467.91317,141.06791,cluster1
4683,468.05433,134.49764,cluster1
4684,468.07182,470.34326,cluster1
4685,468.19877,604.28867,cluster0
4686,468.33435,400.68259,cluster1
4687,468.35904,392.71904,cluster1
4688,468.53943,982.78521,cluster0
4689,468.58596,663.06376,cluster0
4690,468.84245,5.39896,cluster1
4691,468.97737,883.61254,cluster0
4692,469.02347,508.05391,cluster0
4693,469.09092,936.78877,cluster0
4694,469.39824,751.79077,cluster0
4695,469.46206,68.35182,cluster1
4696,469.78042,232.09834,cluster1
4697,469.83473,250.32965,cluster1
4698,470.07851,735.47333,cluster0
4699,470.13705,710.31917,cluster0
4700,470.22273,21.36599,cluster1
4701,470.33247,360.96346,cluster1
4702,470.53921,322.04324,cluster1
4703,470.62692,294.70569,cluster1
4704,470.64558,734.92483,cluster0
4705,470.83281,147.05759,cluster1
4706,470.83494,446.7276,cluster1
4707,470.87394,597.88631,cluster0
4708,471.11708,659.88721,cluster0
4709,471.32957,835.76121,cluster0
4710,471.36107,9.69899,cluster1
4711,471.36999,460.87149,cluster1
4712,471.75593,532.92942,cluster0
4713,472.32157,812.65071,cluster0
4714,472.35279,896.4199,cluster0
4715,472.37326,470.31789,cluster1
4716,472.39565,871.05766,cluster0
4717,472.43126,274.2219,cluster1
4718,472.49245,303.76427,cluster1
4719,472.55681,826.39473,cluster0
4720,472.67768,180.77829,cluster1
4721,472.68717,651.19564,cluster0
4722,472.6889,545.60271,cluster0
4723,472.70465,364.05577,cluster1
4724,473.02771,927.44473,cluster0
4725,473.15065,441.72016,cluster1
4726,473.4166,763.97012,cluster0
4727,473.46177,556.97492,cluster0
4728,473.54472,231.60632,cluster1
4729,473.68314,831.5492,cluster0
4730,473.79811,194.00749,cluster1
4731,473.90185,951.24203,cluster0
4732,473.94179,869.29699,cluster0
4733,474.01562,994.78394,cluster0
4734,474.03968,159.70053,cluster1
4735,474.22516,137.16345,cluster1
4736,474.41028,542.87969,cluster0
4737,474.44798,51.29419,cluster1
4738,474.56799,891.11789,cluster0
4739,474.57105,695.6707,cluster0
4740,474.61829,981.1313,cluster0
4741,474.82432,177.25867,cluster1
4742,474.90107,988.32415,cluster0
4743,474.92399,747.34574,cluster0
4744,474.92597,304.50134,cluster1
4745,475.05962,750.43603,cluster0
4746,475.09317,996.03635,cluster0
4747,475.18322,603.73005,cluster0
4748,475.25269,646.25614,cluster0
4749,475.30815,652.06254,cluster0
4750,475.32464,664.89186,cluster0
4751,475.35095,276.96497,cluster1
4752,475.43984,66.47309,cluster1
4753,475.50919,17.5141,cluster1
4754,475.69453,896.39125,cluster0
4755,475.75359,132.60645,cluster1
4756,475.78633,936.57981,cluster0
4757,475.8469,929.35272,cluster0
4758,475.89152,236.63,cluster1
4759,475.92933,800.1228,cluster0
4760,476.08047,782.30415,cluster0
4761,476.24233,666.46938,cluster0
4762,476.28065,527.11229,cluster0
4763,476.39663,879.20298,cluster0
4764,476.44071,958.7885,cluster0
4765,476.47651,499.02776,cluster1
4766,476.49283,678.22233,cluster0
4767,476.75411,701.97255,cluster0
4768,476.87977,235.41063,cluster1
4769,476.92094,564.69201,cluster0
4770,477.06591,185.89529,cluster1
4771,477.10762,226.95979,cluster1
4772,477.21184,671.57752,cluster0
4773,477.38161,562.84353,cluster0
4774,477.45075,793.44227,cluster0
4775,477.84299,267.11179,cluster1
4776,478.14292,136.14657,cluster1
4777,478.50302,418.35678,cluster1
4778,478.97287,550.82548,cluster0
4779,478.98682,366.22347,cluster1
4780,479.16681,792.23275,cluster0
4781,479.20376,303.51969,cluster1
4782,479.35905,504.64183,cluster0
4783,479.40297,935.18016,cluster0
4784,479.52696,210.26524,cluster1
4785,479.54376,661.79025,cluster0
4786,479.56373,328.40961,cluster1
4787,479.81576,777.32837,cluster0
4788,480.02377,106.95794,cluster1
4789,480.02736,914.56053,cluster0
4790,480.03854,868.69826,cluster0
4791,480.05796,2.14974,cluster1
4792,480.16557,13.84258,cluster1
4793,480.40294,84.16893,cluster1
4794,480.4657,504.17589,cluster0
4795,480.582,471.1986,cluster1
4796,480.662,691.53719,cluster0
4797,480.69995,955.82027,cluster0
4798,481.47297,776.51537,cluster0
4799,481.52639,69.48011,cluster1
4800,481.56644,687.85994,cluster0
4801,481.77702,397.61592,cluster1
4802,481.78555,715.27138,cluster0
4803,481.8125,675.46942,cluster0
4804,481.82496,330.35914,cluster1
4805,481.85959,587.84274,cluster0
4806,482.0319,539.33222,cluster0
4807,482.03807,997.39732,cluster0
4808,482.05119,249.4252,cluster1
4809,482.10357,969.82364,cluster0
4810,482.41681,265.67765,cluster1
4811,482.52693,15.28601,cluster1
4812,482.75663,265.29551,cluster1
4813,482.88167,515.24041,cluster0
4814,482.96682,327.22328,cluster1
4815,483.23882,799.57676,cluster0
4816,483.25972,489.68322,cluster1
4817,483.36853,583.43452,cluster0
4818,483.55857,472.68701,cluster1
4819,483.60952,389.7164,cluster1
4820,483.62166,78.84346,cluster1
4821,483.81796,8.76571,cluster1
4822,483.83209,904.48309,cluster0
4823,484.12902,373.68673,cluster1
4824,484.31429,79.51643,cluster1
4825,484.38199,178.3823,cluster1
4826,484.4296,688.28679,cluster0
4827,484.57819,810.06746,cluster0
4828,484.62105,861.43711,cluster0
4829,484.65542,486.19732,cluster1
4830,484.84342,813.56506,cluster0
4831,484.86494,181.07167,cluster1
4832,484.90756,381.36974,cluster1
4833,484.91462,957.20857,cluster0
4834,484.92202,503.78289,cluster0
4835,484.95743,361.54335,cluster1
4836,485.07781,677.24165,cluster0
4837,485.11902,905.52421,cluster0
4838,485.26435,879.86825,cluster0
4839,485.51796,308.1888,cluster1
4840,485.51959,796.3198,cluster0
4841,485.72368,187.46596,cluster1
4842,485.72682,302.96301,cluster1
4843,485.75622,970.87408,cluster0
4844,485.75972,223.50503,cluster1
4845,486.16886,339.79615,cluster1
4846,486.45058,603.0854,cluster0
4847,486.50432,560.53984,cluster0
4848,486.52454,369.54667,cluster1
4849,486.56231,161.48198,cluster1
4850,486.62361,40.77609,cluster1
4851,486.62749,851.59542,cluster0
4852,486.6856,552.29019,cluster0
4853,486.97203,787.18797,cluster0
4854,487.00562,784.84077,cluster0
4855,487.37864,84.99571,cluster1
4856,487.56612,127.86795,cluster1
4857,487.5876,754.79605,cluster0
4858,487.61887,769.25382,cluster0
4859,487.92196,800.07874,cluster0
4860,487.96342,429.15,cluster1
4861,487.97023,87.41465,cluster1
4862,487.98023,88.02523,cluster1
4863,488.0344,598.74352,cluster0
4864,488.16608,231.93931,cluster1
4865,488.20245,295.40038,cluster1
4866,488.42277,207.79798,cluster1
4867,488.63439,780.81531,cluster0
4868,488.80311,236.27546,cluster1
4869,488.82319,146.95644,cluster1
4870,488.88093,831.73379,cluster0
4871,489.10435,810.78954,cluster0
4872,489.35144,426.73541,cluster1
4873,489.36385,401.92207,cluster1
4874,489.40017,421.23826,cluster1
4875,489.43042,570.59487,cluster0
4876,489.64171,949.49872,cluster0
4877,489.87642,375.13082,cluster1
4878,489.97612,354.74718,cluster1
4879,490.02192,243.05469,cluster1
4880,490.05501,487.2,cluster1
4881,490.12131,253.79656,cluster1
4882,490.30252,134.70932,cluster1
4883,490.41455,238.21013,cluster1
4884,490.47214,377.19558,cluster1
4885,490.53686,670.67632,cluster0
4886,490.63393,130.6531,cluster1
4887,490.83829,169.01145,cluster1
4888,490.92115,700.77554,cluster0
4889,490.95431,45.75689,cluster1
4890,491.19025,357.83904,cluster1
4891,491.22768,256.52486,cluster1
4892,491.2653,259.57906,cluster1
4893,491.27427,75.02295,cluster1
4894,491.32033,357.13533,cluster1
4895,491.40167,816.1694,cluster0
4896,491.53724,597.71992,cluster0
4897,491.61738,850.95251,cluster0
4898,491.62973,708.35687,cluster0
4899,491.71456,486.00387,cluster1
4900,491.78027,43.94258,cluster1
4901,491.79403,908.92617,cluster0
4902,491.94649,907.21153,cluster0
4903,492.35883,752.95774,cluster0
4904,492.36723,967.2392,cluster0
4905,492.43484,250.11322,cluster1
4906,492.74686,312.95211,cluster1
4907,492.74849,574.91836,cluster0
4908,492.77421,154.80952,cluster1
4909,492.91141,375.91702,cluster1
4910,493.09593,188.74273,cluster1
4911,493.24053,804.7915,cluster0
4912,493.31728,654.51649,cluster0
4913,493.64444,819.80538,cluster0
4914,493.89945,912.97968,cluster0
4915,493.99261,958.18422,cluster0
4916,494.20477,193.12621,cluster1
4917,494.37225,313.5142,cluster1
4918,494.42298,827.36715,cluster0
4919,494.67895,354.40019,cluster1
4920,494.86396,357.104,cluster1
4921,495.12618,576.17982,cluster0
4922,495.17562,329.3151,cluster1
4923,495.19984,491.90269,cluster1
4924,495.49296,927.38945,cluster0
4925,495.65469,97.08997,cluster1
4926,495.826,839.32448,cluster0
4927,495.90074,628.53547,cluster0
4928,495.94569,22.92929,cluster1
4929,495.97332,979.49354,cluster0
4930,495.98681,164.59084,cluster1
4931,496.15174,903.57493,cluster0
4932,496.32849,46.15957,cluster1
4933,496.34958,55.00015,cluster1
4934,496.54412,712.25592,cluster0
4935,496.5663,718.76868,cluster0
4936,496.6047,540.16448,cluster0
4937,496.93213,484.32571,cluster1
4938,497.50937,496.59361,cluster1
4939,497.53421,338.8836,cluster1
4940,497.54348,256.54973,cluster1
4941,497.59101,107.97161,cluster1
4942,497.74565,903.56525,cluster0
4943,497.95588,108.14257,cluster1
4944,498.35079,124.50621,cluster1
4945,498.38593,748.11002,cluster0
4946,498.59646,569.59068,cluster0
4947,498.72183,950.73683,cluster0
4948,498.76138,898.02178,cluster0
4949,498.96066,199.24175,cluster1
4950,499.01794,472.17531,cluster1
4951,499.03291,981.32221,cluster0
4952,499.11834,739.54045,cluster0
4953,499.16048,176.03504,cluster1
4954,499.2303,905.15808,cluster0
4955,499.25414,704.85866,cluster0
4956,499.27461,464.28917,cluster1
4957,499.51646,76.37094,cluster1
4958,499.64557,161.25289,cluster1
4959,499.75557,287.09336,cluster1
4960,499.76545,357.11391,cluster1
4961,499.76623,186.08409,cluster1
4962,499.9591,794.21267,cluster0
4963,500.0045,551.34272,cluster0
4964,500.04401,682.56775,cluster0
4965,500.08729,942.27828,cluster0
4966,500.23031,224.92833,cluster1
4967,500.3553,288.07657,cluster1
4968,500.43745,791.11195,cluster0
4969,500.53363,931.19259,cluster0
4970,500.56442,957.4317,cluster0
4971,500.65213,234.91301,cluster1
4972,500.73673,960.51047,cluster0
4973,500.75984,152.98124,cluster1
4974,500.80863,649.10166,cluster0
4975,500.81129,268.5362,cluster1
4976,500.83345,832.92637,cluster0
4977,500.87059,908.84299,cluster0
4978,500.9514,989.8965,cluster0
4979,500.95628,832.09398,cluster0
4980,500.98666,2.83138,cluster1
4981,501.06404,485.28026,cluster1
4982,501.13239,379.57946,cluster1
4983,501.14641,323.78859,cluster1
4984,501.20726,826.76201,cluster0
4985,501.23232,28.67435,cluster1
4986,501.27036,955.51249,cluster0
4987,501.34704,780.92668,cluster0
4988,501.38683,928.04821,cluster0
4989,501.40269,164.16728,cluster1
4990,501.41244,494.85215,cluster1
4991,501.44038,611.65168,cluster0
4992,501.54111,970.45673,cluster0
4993,501.59059,94.39632,cluster1
4994,501.65233,836.19426,cluster0
4995,501.99479,541.96088,cluster0
4996,502.3257,225.74339,cluster1
4997,502.37709,373.45753,cluster1
4998,502.45423,926.80298,cluster0
4999,502.49934,156.71371,cluster1
5000,502.60398,663.25335,cluster0
5001,502.65265,194.04768,cluster1
5002,502.8344,582.84533,cluster0
5003,503.0897,104.70444,cluster1
5004,503.12916,909.02754,cluster0
5005,503.23678,783.82533,cluster0
5006,503.25184,834.3027,cluster0
5007,503.35436,706.50778,cluster0
5008,503.51972,418.94597,cluster1
5009,503.79797,86.34918,cluster1
5010,503.81802,164.38168,cluster1
5011,503.82561,569.36481,cluster0
5012,503.98109,888.07995,cluster0
5013,503.99767,344.32768,cluster1
5014,504.11411,583.93253,cluster0
5015,504.28059,607.40935,cluster0
5016,504.30056,609.91844,cluster0
5017,504.33888,658.88113,cluster0
5018,504.53216,434.68803,cluster1
5019,504.55575,866.52266,cluster0
5020,504.59463,702.34433,cluster0
5021,504.6635,261.30911,cluster1
5022,504.77355,830.83079,cluster0
5023,504.7938,8.93352,cluster1
5024,504.81874,921.79206,cluster0
5025,504.83117,195.31343,cluster1
5026,504.9228,364.7619,cluster1
5027,505.02562,417.89118,cluster1
5028,505.06578,117.69581,cluster1
5029,505.13783,182.39552,cluster1
5030,505.14729,518.9733,cluster0
5031,505.24735,168.09453,cluster1
5032,505.26876,406.95203,cluster1
5033,505.30404,737.84354,cluster0
5034,505.48718,611.94365,cluster0
5035,505.56232,97.76446,cluster1
5036,505.61116,684.37717,cluster0
5037,505.70786,578.15122,cluster0
5038,505.81631,784.51067,cluster0
5039,505.81877,438.4586,cluster1
5040,505.95092,926.02611,cluster0
5041,505.96885,348.68192,cluster1
5042,506.22887,92.52299,cluster1
5043,506.27924,482.21937,cluster1
5044,506.41307,250.39203,cluster1
5045,506.42526,94.72675,cluster1
5046,506.47183,228.61534,cluster1
5047,506.58577,801.65005,cluster0
5048,506.78017,200.45039,cluster1
5049,506.82787,48.00947,cluster1
5050,506.93051,56.38469,cluster1
5051,506.96551,138.40123,cluster1
5052,507.18409,771.42186,cluster0
5053,507.39211,409.25983,cluster1
5054,507.41805,771.89372,cluster0
5055,507.58651,142.13118,cluster1
5056,507.65871,529.36904,cluster0
5057,507.90815,239.28002,cluster1
5058,507.93639,760.14938,cluster0
5059,507.97295,990.8081,cluster0
5060,508.00344,663.64411,cluster0
5061,508.0278,15.79419,cluster1
5062,508.2033,656.26719,cluster0
5063,508.53501,825.36329,cluster0
5064,508.56109,12.16978,cluster1
5065,508.60117,720.65893,cluster0
5066,508.83473,483.00459,cluster1
5067,509.0851,941.06816,cluster0
5068,509.14623,474.84385,cluster1
5069,509.26246,879.8933,cluster0
5070,509.33455,221.62798,cluster1
5071,509.42354,474.9206,cluster1
5072,509.5093,288.35603,cluster1
5073,509.63824,716.9103,cluster0
5074,509.73735,834.26534,cluster0
5075,509.74505,7.78168,cluster1
5076,509.74831,600.36042,cluster0
5077,509.76577,389.12578,cluster1
5078,509.81167,176.72326,cluster1
5079,509.90152,984.49892,cluster0
5080,510.00079,507.60326,cluster0
5081,510.03531,683.17866,cluster0
5082,510.22025,69.89968,cluster1
5083,510.28791,576.3967,cluster0
5084,510.31493,408.76082,cluster1
5085,510.45826,658.25964,cluster0
5086,510.56924,677.74515,cluster0
5087,510.5764,875.67669,cluster0
5088,510.64071,223.96244,cluster1
5089,510.64724,526.40184,cluster0
5090,510.92351,885.04216,cluster0
5091,511.28603,816.76353,cluster0
5092,511.32579,509.81092,cluster0
5093,511.79735,608.25312,cluster0
5094,511.92976,283.8036,cluster1
5095,512.00765,451.61612,cluster1
5096,512.10987,567.35911,cluster0
5097,512.13125,505.50289,cluster0
5098,512.47462,832.51462,cluster0
5099,512.61026,402.25613,cluster1
5100,512.64547,570.95406,cluster0
5101,512.68256,488.09186,cluster1
5102,512.69536,810.93208,cluster0
5103,512.73048,249.26863,cluster1
5104,512.83015,148.69898,cluster1
5105,512.83961,84.26459,cluster1
5106,512.96006,380.44233,cluster1
5107,513.07971,851.08306,cluster0
5108,513.23079,669.24999,cluster0
5109,513.30926,410.75758,cluster1
5110,513.5241,529.49136,cluster0
5111,513.87349,55.66025,cluster1
5112,514.04163,620.74597,cluster0
5113,514.31103,932.89979,cluster0
5114,514.34845,342.98529,cluster1
5115,514.41055,693.59301,cluster0
5116,514.53653,328.97482,cluster1
5117,514.55003,158.00574,cluster1
5118,514.58867,11.56865,cluster1
5119,514.6686,830.91002,cluster0
5120,514.70172,692.86223,cluster0
5121,514.91343,171.50424,cluster1
5122,514.95942,559.86113,cluster0
5123,514.96201,852.77358,cluster0
5124,515.0086,593.61663,cluster0
5125,515.16347,254.94922,cluster1
5126,515.47907,796.78127,cluster0
5127,515.49824,279.74483,cluster1
5128,515.53197,380.00551,cluster1
5129,515.62236,158.86917,cluster1
5130,515.66908,918.19837,cluster0
5131,515.71033,367.91357,cluster1
5132,515.78981,312.96035,cluster1
5133,515.86082,18.17517,cluster1
5134,515.9607,73.00546,cluster1
5135,516.0282,11.24811,cluster1
5136,516.25535,680.27707,cluster0
5137,516.31934,806.81768,cluster0
5138,516.34508,703.60979,cluster0
5139,516.57742,265.27423,cluster1
5140,516.61513,390.68901,cluster1
5141,516.75724,668.95929,cluster0
5142,516.815,971.12539,cluster0
5143,517.06267,891.60735,cluster0
5144,517.08209,421.85817,cluster1
5145,517.2276,3.93582,cluster1
5146,517.24188,639.441,cluster0
5147,517.36924,177.09408,cluster1
5148,517.37517,889.30922,cluster0
5149,517.43978,33.49122,cluster1
5150,517.46309,820.65904,cluster0
5151,517.48404,609.88827,cluster0
5152,517.55015,954.10222,cluster0
5153,517.83966,342.0249,cluster1
5154,518.08153,998.28886,cluster0
5155,518.09559,742.61344,cluster0
5156,518.30149,430.37561,cluster1
5157,518.49184,421.41133,cluster1
5158,518.57397,295.15878,cluster1
5159,518.57952,901.69234,cluster0
5160,518.65493,199.89052,cluster1
5161,518.6756,862.6632,cluster0
5162,518.83961,548.16686,cluster0
5163,518.84369,4.95602,cluster1
5164,518.85128,186.46931,cluster1
5165,518.8559,832.82066,cluster0
5166,518.93062,532.52684,cluster0
5167,518.96526,179.0649,cluster1
5168,519.09141,514.49047,cluster0
5169,519.14259,156.68747,cluster1
5170,519.20461,598.46238,cluster0
5171,519.20515,44.14403,cluster1
5172,519.20945,224.61208,cluster1
5173,519.23929,805.92424,cluster0
5174,519.37153,118.01988,cluster1
5175,519.45913,720.29579,cluster0
5176,519.50742,946.86884,cluster0
5177,519.5318,809.73939,cluster0
5178,519.59052,451.93137,cluster1
5179,519.6604,517.6307,cluster0
5180,519.67759,495.64072,cluster1
5181,519.77692,745.85378,cluster0
5182,519.90181,288.02277,cluster1
5183,519.95729,706.18988,cluster0
5184,519.9697,113.88914,cluster1
5185,520.04216,334.08505,cluster1
5186,520.27599,222.46012,cluster1
5187,520.36332,263.93664,cluster1
5188,520.44314,767.70569,cluster0
5189,520.49856,978.2443,cluster0
5190,520.78394,608.62523,cluster0
5191,520.91348,204.15976,cluster1
5192,521.09015,952.46881,cluster0
5193,521.1626,252.52708,cluster1
5194,521.23196,153.73045,cluster1
5195,521.23483,485.6407,cluster1
5196,521.46003,570.17116,cluster0
5197,521.47591,777.48954,cluster0
5198,521.65209,811.09584,cluster0
5199,521.65219,446.35632,cluster1
5200,521.73496,193.78177,cluster1
5201,521.82643,4.40796,cluster1
5202,521.85219,116.33385,cluster1
5203,521.98242,635.91675,cluster0
5204,522.12173,392.68447,cluster1
5205,522.22465,524.19222,cluster0
5206,522.28454,767.0626,cluster0
5207,522.45966,190.97678,cluster1
5208,522.5714,285.45906,cluster1
5209,522.59328,314.36012,cluster1
5210,522.64309,495.38322,cluster1
5211,522.71481,344.41078,cluster1
5212,522.73537,518.45358,cluster0
5213,522.77567,536.79996,cluster0
5214,522.85579,3.88053,cluster1
5215,522.91343,147.73983,cluster1
5216,522.98448,725.49169,cluster0
5217,523.1331,168.37259,cluster1
5218,523.22227,29.5962,cluster1
5219,523.22332,686.88596,cluster0
5220,523.53422,973.71477,cluster0
5221,523.80387,338.92293,cluster1
5222,523.87774,911.18866,cluster0
5223,524.19289,142.09665,cluster1
5224,524.22336,288.32017,cluster1
5225,524.25692,889.31916,cluster0
5226,524.30845,833.20965,cluster0
5227,524.32829,875.7005,cluster0
5228,524.39371,708.10712,cluster0
5229,524.43289,445.48076,cluster1
5230,524.70389,305.88789,cluster1
5231,524.89656,930.49154,cluster0
5232,524.91647,93.13225,cluster1
5233,525.04739,490.42948,cluster1
5234,525.32136,71.59954,cluster1
5235,525.34666,125.08172,cluster1
5236,525.48842,508.91445,cluster0
5237,525.71553,929.10222,cluster0
5238,525.71913,335.62444,cluster1
5239,525.7995,219.34463,cluster1
5240,525.86364,892.29855,cluster0
5241,525.96136,693.65948,cluster0
5242,525.98928,485.74642,cluster1
5243,525.99417,81.69617,cluster1
5244,526.00678,585.84367,cluster0
5245,526.17148,908.66899,cluster0
5246,526.27955,767.20591,cluster0
5247,526.284,209.89345,cluster1
5248,526.50874,853.43371,cluster0
5249,526.63113,937.79425,cluster0
5250,526.64466,724.0821,cluster0
5251,526.64876,889.72859,cluster0
5252,526.75828,358.6591,cluster1
5253,526.76114,707.18775,cluster0
5254,526.77282,537.64003,cluster0
5255,526.79708,682.86212,cluster0
5256,526.87735,620.17098,cluster0
5257,526.95493,898.763,cluster0
5258,527.11595,347.92056,cluster1
5259,527.15512,28.71336,cluster1
5260,527.15791,695.89204,cluster0
5261,527.30078,288.75968,cluster1
5262,527.40989,467.59708,cluster1
5263,527.43025,641.141,cluster0
5264,527.46725,976.63011,cluster0
5265,527.54012,625.00213,cluster0
5266,527.56046,862.57698,cluster0
5267,527.58524,375.51685,cluster1
5268,527.70335,80.74834,cluster1
5269,527.72644,587.51795,cluster0
5270,528.15953,294.98197,cluster1
5271,528.15984,772.77864,cluster0
5272,528.20155,445.82391,cluster1
5273,528.41546,917.81136,cluster0
5274,528.54868,316.19221,cluster1
5275,528.72786,534.77968,cluster0
5276,528.79282,43.77136,cluster1
5277,528.79504,841.89897,cluster0
5278,528.94793,641.95416,cluster0
5279,529.02928,752.01746,cluster0
5280,529.0629,696.11887,cluster0
5281,529.08321,257.71539,cluster1
5282,529.16271,208.79486,cluster1
5283,529.28314,220.16035,cluster1
5284,529.40879,32.86156,cluster1
5285,529.42469,120.01085,cluster1
5286,529.51337,672.33684,cluster0
5287,529.53308,850.53254,cluster0
5288,529.57047,979.62771,cluster0
5289,529.61655,363.84725,cluster1
5290,529.84719,819.19607,cluster0
5291,529.8606,737.58574,cluster0
5292,529.8915,72.35253,cluster1
5293,530.01786,650.96863,cluster0
5294,530.08089,71.05756,cluster1
5295,530.15068,155.31292,cluster1
5296,530.27816,274.73102,cluster1
5297,530.28155,682.37329,cluster0
5298,530.33254,386.12656,cluster1
5299,530.472,749.74552,cluster0
5300,530.48743,429.40093,cluster1
5301,530.58618,802.54625,cluster0
5302,530.93154,926.82262,cluster0
5303,530.9603,156.82358,cluster1
5304,531.05946,841.64574,cluster0
5305,531.08121,626.03053,cluster0
5306,531.21657,307.93549,cluster1
5307,531.34038,567.10033,cluster0
5308,531.42398,707.58656,cluster0
5309,531.43468,105.01104,cluster1
5310,531.49425,821.63701,cluster0
5311,531.58194,170.0803,cluster1
5312,531.72964,375.78989,cluster1
5313,531.88463,148.33386,cluster1
5314,531.96843,6.97529,cluster1
5315,531.99193,910.33798,cluster0
5316,532.23904,515.12288,cluster0
5317,532.26124,469.70469,cluster1
5318,532.28612,675.70086,cluster0
5319,532.4001,706.92233,cluster0
5320,532.71858,599.02855,cluster0
5321,532.73907,333.39694,cluster1
5322,532.76511,938.768,cluster0
5323,532.85164,510.86484,cluster0
5324,532.86116,899.07352,cluster0
5325,533.22641,497.07956,cluster1
5326,533.25694,933.2743,cluster0
5327,533.32113,963.4763,cluster0
5328,533.40559,483.85055,cluster1
5329,533.60829,608.45901,cluster0
5330,533.74621,520.10621,cluster0
5331,533.77268,336.5301,cluster1
5332,533.7888,626.4913,cluster0
5333,533.89711,311.70726,cluster1
5334,533.91456,906.29516,cluster0
5335,533.91925,440.52686,cluster1
5336,533.97932,360.96657,cluster1
